IDSubtitle	MovieName	MovieYear	LanguageName	ISO639	SubAddDate	ImdbID	SubFormat	SubSumCD	MovieReleaseName	MovieFPS	SeriesSeason	SeriesEpisode	SeriesIMDBParent	MovieKind	URL
6701301	"Empire" The Devil Quotes Scripture	2015	Italian	it	2016-08-03 18:13:15	4053634	srt	1	Empire.s01e03.Bluray.italiansubs	23.976	1	3	3228904	tv	http://www.opensubtitles.org/subtitles/6701301/empire-the-devil-quotes-scripture-it
6701302	Mother's Day	2016	Greek	el	2016-08-03 18:13:27	4824302	srt	1	 Mothers Day - Γιορτή της μητέρας 2016 1080p - 720p BluRay dts x264 DRONES [All BluRay Rip]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701302/mother-s-day-el
6701303	Wan pisu: One Piece	1999	Arabic	ar	2016-08-03 18:14:33	388629	srt	1	 [HDTV]_ONE_PIECE_308_(1280x720_WMV9)_[C54A8DBB]	0.000	0	0	0	tv	http://www.opensubtitles.org/subtitles/6701303/wan-pisu-one-piece-ar
6701304	"Empire" The Devil Quotes Scripture	2015	Italian	it	2016-08-03 18:14:34	4053634	srt	1	Empire.s01e03.WEB-DL.italiansubs	23.976	1	3	3228904	tv	http://www.opensubtitles.org/subtitles/6701304/empire-the-devil-quotes-scripture-it
6701305	"That Winter, the Wind Blows" Episode #1.2	2013	Russian	ru	2016-08-03 18:15:02	4403252	ssa	1	 That winter the wind blows_E02-Bears	29.970	1	2	2806646	tv	http://www.opensubtitles.org/subtitles/6701305/that-winter-the-wind-blows-episode-1-2-ru
6701306	"Serangoon Road" Heatwave	2013	Serbian	sr	2016-08-03 18:16:12	2769970	srt	1	 Serangoon.Road.S01E05.BRRiP.XviD-FUM.lat	25.000	1	5	2699780	tv	http://www.opensubtitles.org/subtitles/6701306/serangoon-road-heatwave-sr
6701307	"Wrecked" Javier and the Gang	2016	English	en	2016-08-03 18:16:46	5824842	srt	1	Wrecked.2016.S01E09.HDTV.x264.LOL.HI.C	23.976	1	9	4168956	tv	http://www.opensubtitles.org/subtitles/6701307/wrecked-javier-and-the-gang-en
6701308	"The Last Ship" Sea Change	2016	Italian	it	2016-08-03 18:17:17	5446732	srt	1	the.last.ship.s03e08.sub.ita.subsfactory	23.976	3	8	2402207	tv	http://www.opensubtitles.org/subtitles/6701308/the-last-ship-sea-change-it
6701309	"Wrecked" Javier and the Gang	2016	English	en	2016-08-03 18:17:33	5824842	srt	1	Wrecked.2016.S01E09.HDTV.x264.LOL.C	23.976	1	9	4168956	tv	http://www.opensubtitles.org/subtitles/6701309/wrecked-javier-and-the-gang-en
6701310	"Marvel's Guardians of the Galaxy" I Feel the Earth Move	2016	Czech	cs	2016-08-03 18:18:12	5827168	srt	1	 Guardians-of-the-Galaxy-S01E24(0000274303)	23.976	1	24	4176370	tv	http://www.opensubtitles.org/subtitles/6701310/marvel-s-guardians-of-the-galaxy-i-feel-the-earth-move-cs
6701311	"Firefly" Objects in Space	2002	Croatian	hr	2016-08-03 18:18:59	579531	srt	1	 Firefly S01E14 - Objects in Space	23.976	1	10	303461	tv	http://www.opensubtitles.org/subtitles/6701311/firefly-objects-in-space-hr
6701312	"Sonic X" Chaos! Chris' House Party	2003	Hungarian	hu	2016-08-03 18:19:50	992619	srt	1	 [Stitch_Encodes] Sonic X - 07v2 [h264-DVD-SUB][F20047DD]	23.976	1	7	367413	tv	http://www.opensubtitles.org/subtitles/6701312/sonic-x-chaos-chris-house-party-hu
6701313	Sesang Eodiedo Eobneun Chakhan Namja	2012	Romanian	ro	2016-08-03 18:27:38	2593336	srt	1	 The.Nice.Guys.2016.HDRip.XviD.AC3-EVO	25.000	0	0	0	tv	http://www.opensubtitles.org/subtitles/6701313/sesang-eodiedo-eobneun-chakhan-namja-ro
6701314	Remember	2015	Slovenian	sl	2016-08-03 18:27:40	3704050	srt	1	Remember.2015.SLOSubs.BluRay	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701314/remember-sl
6701315	"Kingdom" Living Down	2015	Czech	cs	2016-08-03 18:29:44	4736014	srt	1	 Kingdom.2014.S02E09.HDTV.x264-KILLERS[ettv]	23.976	2	9	3673794	tv	http://www.opensubtitles.org/subtitles/6701315/kingdom-living-down-cs
6701316	Kimi ni todoke	2009	Hungarian	hu	2016-08-03 18:29:51	1745240	srt	1	 [Coalgirls]_Kimi_ni_Todoke_01_(1280x720_Blu-ray_FLAC)_[67560A26]	23.976	0	0	0	tv	http://www.opensubtitles.org/subtitles/6701316/kimi-ni-todoke-hu
6701317	Angry Birds	2016	Slovenian	sl	2016-08-03 18:32:25	1985949	srt	1	The.Angry.Birds.Movie.2016.SLOSubs.BluRay	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701317/angry-birds-sl
6701318	Samurai Warrior Queens	2015	German	de	2016-08-03 18:32:40	4794188	srt	1	 Die.letzte.Samurai.-.Das.Ende.einer.tausendjährigen.Ära.DOKU.720p.HDTV.x264-FTS	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701318/samurai-warrior-queens-de
6701319	"BoJack Horseman" Hank After Dark	2015	Hungarian	hu	2016-08-03 18:35:20	4835738	srt	1	 [pseudo] BoJack Horseman S02E07 [1080p] [h.265]	25.000	2	7	3398228	tv	http://www.opensubtitles.org/subtitles/6701319/bojack-horseman-hank-after-dark-hu
6701320	"Van Helsing" Episode #1.1	2016	Bulgarian	bg	2016-08-03 18:37:40	5212382	srt	1	 Van Helsing - 01x01 - Help Me (Pilot).W4F.Bulgarian.HI.C.updated.Addic7ed.com	25.000	1	1	5197820	tv	http://www.opensubtitles.org/subtitles/6701320/van-helsing-episode-1-1-bg
6701321	Boost	2016	Hebrew	he	2016-08-03 18:38:21	3263096	srt	1	Boost.2016.BRRip.XviD.AC3-EVO	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701321/boost-he
6701322	The Finest Hours	2016	Slovenian	sl	2016-08-03 18:38:25	2025690	srt	1	The.Finest.Hours.2016.SLOSubs.BluRay	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701322/the-finest-hours-sl
6701323	"The Expanse" Back to the Butcher	2016	Hungarian	hu	2016-08-03 18:41:41	3983242	srt	1	 the.expanse.s01e05.720p.bluray.x264-demand	25.000	1	5	3230854	tv	http://www.opensubtitles.org/subtitles/6701323/the-expanse-back-to-the-butcher-hu
6701324	Dinosaur	2000	Serbian	sr	2016-08-03 18:45:37	130623	srt	1	 Dinosaur Island 2014 DVDRip XViD	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701324/dinosaur-sr
6701325	"Pretty Little Liars" Wanted: Dead or Alive	2016	English	en	2016-08-03 18:50:34	5537924	srt	1	Pretty.Little.Liars.S07E06.HDTV.x264-LOL	23.976	7	6	1578873	tv	http://www.opensubtitles.org/subtitles/6701325/pretty-little-liars-wanted-dead-or-alive-en
6701326	"Devious Maids" Much Ado About Buffing	2016	English	en	2016-08-03 18:50:38	5058604	srt	1	Devious.Maids.S04E09.HDTV.x264-FLEET	23.976	4	9	2226342	tv	http://www.opensubtitles.org/subtitles/6701326/devious-maids-much-ado-about-buffing-en
6701327	"Pretty Little Liars" Wanted: Dead or Alive	2016	English	en	2016-08-03 18:50:53	5537924	srt	1	Pretty.Little.Liars.S07E06.HDTV.x264-LOL	23.976	7	6	1578873	tv	http://www.opensubtitles.org/subtitles/6701327/pretty-little-liars-wanted-dead-or-alive-en
6701328	Kimi ni todoke	2009	Hungarian	hu	2016-08-03 18:53:55	1745240	srt	1	 [Coalgirls]_Kimi_ni_Todoke_02_(1280x720_Blu-ray_FLAC)_[BAF80350]	25.000	0	0	0	tv	http://www.opensubtitles.org/subtitles/6701328/kimi-ni-todoke-hu
6701329	"Pretty Little Liars" Wanted: Dead or Alive	2016	Hungarian	hu	2016-08-03 18:53:57	5537924	srt	1	pretty.little.liars.706.hdtv-lol	23.976	7	6	1578873	tv	http://www.opensubtitles.org/subtitles/6701329/pretty-little-liars-wanted-dead-or-alive-hu
6701330	Flaskepost fra P	2016	Swedish	sv	2016-08-03 18:54:24	4088268	srt	1	Flaskepost.Fra.P.2016.720p.BluRay.x264-CONDITION	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701330/flaskepost-fra-p-sv
6701331	"Game of Thrones" Mockingbird	2014	Bulgarian	bg	2016-08-03 19:00:36	3060876	srt	1	 game.of.thrones.s04e08.720p.hdtv.x264-killers	25.000	4	7	944947	tv	http://www.opensubtitles.org/subtitles/6701331/game-of-thrones-mockingbird-bg
6701332	Sarbjit	2016	Portuguese	pt	2016-08-03 19:01:44	5120640	srt	1	Sarbjit (2016) Hindi DvDRip x264 AC3 5.1 - Hon3y [Exclusive]	23.980	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701332/sarbjit-pt
6701333	The Appaloosa	1966	Turkish	tr	2016-08-03 19:03:05	60120	srt	1	 The.Appaloosa.1966.720p.BluRay.H264.AAC-RARBG	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701333/the-appaloosa-tr
6701334	"Doctor Who" The Slave Traders	1965	Turkish	tr	2016-08-03 19:10:53	562948	srt	1	 Doctor Who - S02E04 (012) - The Romans (1) - The Slave Traders	25.000	2	12	56751	tv	http://www.opensubtitles.org/subtitles/6701334/doctor-who-the-slave-traders-tr
6701335	"Ballers" Elidee	2016	Croatian	hr	2016-08-03 19:13:06	5516384	srt	1	 Ballers.2015.S02E03	23.976	2	3	2891574	tv	http://www.opensubtitles.org/subtitles/6701335/ballers-elidee-hr
6701336	"The Carmichael Show" Perfect Storm	2016	Italian	it	2016-08-03 19:15:23	5572518	srt	1	The_Carmichael_Show_S02E04_FLEET_HashSubs	23.976	2	4	4307902	tv	http://www.opensubtitles.org/subtitles/6701336/the-carmichael-show-perfect-storm-it
6701337	Anonyma - Eine Frau in Berlin	2008	English	en	2016-08-03 19:15:52	1035730	srt	1	A.Woman.in.Berlin.2008.BrRip.720p.x264.AAC.Ozlem	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701337/anonyma-eine-frau-in-berlin-en
6701338	"The Wild Wild West" The Night the Wizard Shook the Earth	1965	Portuguese (BR)	pb	2016-08-03 19:18:43	748598	srt	1	The Wild Wild West - S01E03 - The Wild Wild West - S01E03 - The Night The Wizard Shook The Earth.avi	23.976	1	3	58855	tv	http://www.opensubtitles.org/subtitles/6701338/the-wild-wild-west-the-night-the-wizard-shook-the-earth-pb
6701339	Berserk	1997	Bulgarian	bg	2016-08-03 19:18:45	318871	srt	1	 [a4e]Berserk_07[divx5.05]	23.976	0	0	0	tv	http://www.opensubtitles.org/subtitles/6701339/berserk-bg
6701340	"The Shannara Chronicles" Chosen: Part 1	2016	Polish	pl	2016-08-03 19:22:19	4197134	srt	1	 The.Shannara.Chronicles.S01E01.720p.BluRay.x264.ShAaNiG	0.000	1	1	1051220	tv	http://www.opensubtitles.org/subtitles/6701340/the-shannara-chronicles-chosen-part-1-pl
6701341	"Major Crimes" Two Options	2014	Romanian	ro	2016-08-03 19:23:01	3803090	srt	1	 Major.Crimes.S03E07.HDTV.XviD-FUM-eng	23.976	3	7	1936532	tv	http://www.opensubtitles.org/subtitles/6701341/major-crimes-two-options-ro
6701342	Born to Be Blue	2015	Portuguese (BR)	pb	2016-08-03 19:23:29	2133196	srt	1	Born.to.Be.Blue.2015.BluRay.BRRip	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701342/born-to-be-blue-pb
6701343	"Murder in the First" Normandy Bitch	2016	Finnish	fi	2016-08-03 19:24:08	5079722	srt	1	Murder.in.the.First.S03E01.HDTV.x264-LOL	23.976	3	1	2402061	tv	http://www.opensubtitles.org/subtitles/6701343/murder-in-the-first-normandy-bitch-fi
6701344	"Daredevil" Seven Minutes in Heaven	2016	Indonesian	id	2016-08-03 19:26:39	4950314	srt	1	 Marvels.Daredevil.S02E09.720p.WEBRiP.x265.ShAaNiG	25.000	2	9	3322312	tv	http://www.opensubtitles.org/subtitles/6701344/daredevil-seven-minutes-in-heaven-id
6701345	"Mr. Robot" eps2.2_init1.asec	2016	Romanian	ro	2016-08-03 19:34:04	5344766	srt	1	 Mr.Robot.S02E04.WEB-DL.x264-xTV	23.976	2	4	4158110	tv	http://www.opensubtitles.org/subtitles/6701345/mr-robot-eps2-2-init1-asec-ro
6701346	The Big Fat Fix	2016	Portuguese	pt	2016-08-03 19:34:20	2140037801	srt	1	The Big Fat Fix (2016)	24.000				movie	http://www.opensubtitles.org/subtitles/6701346/the-big-fat-fix-pt
6701347	"The Last Ship" Sea Change	2016	Czech	cs	2016-08-03 19:36:03	5446732	srt	1	 The.Last.Ship.S03E08.HDTV.x264-LOL	23.976	3	8	2402207	tv	http://www.opensubtitles.org/subtitles/6701347/the-last-ship-sea-change-cs
6701348	"Bimil" Episode #1.6	2013	Hungarian	hu	2016-08-03 19:38:07	3378332	srt	1	 Secret.2013-E06.HDTV.H264.720p	29.970	1	6	3215892	tv	http://www.opensubtitles.org/subtitles/6701348/bimil-episode-1-6-hu
6701349	Criminal	2016	Swedish	sv	2016-08-03 19:38:11	3014866	srt	1	Criminal.2016.720p.BluRay.x264-GECKOS	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701349/criminal-sv
6701350	"The X-Files" Hollywood A.D.	2000	Italian	it	2016-08-03 19:38:35	751136	srt	1	 The.x-files.s07e19.hollywood.a.d.720p.web-dl.re-encode	23.976	7	19	106179	tv	http://www.opensubtitles.org/subtitles/6701350/the-x-files-hollywood-a-d-it
6701351	"The X-Files" Fight Club	2000	Italian	it	2016-08-03 19:39:47	751123	srt	1	The.x-files.s07e20.fight.club.720p.web-dl.re-encode	23.976	7	20	106179	tv	http://www.opensubtitles.org/subtitles/6701351/the-x-files-fight-club-it
6701352	"The X-Files" Je Souhaite	2000	Italian	it	2016-08-03 19:40:04	751145	srt	1	 The.x-files.s07e21.je.souhaite.720p.web-dl.re-encode + C	23.976	7	21	106179	tv	http://www.opensubtitles.org/subtitles/6701352/the-x-files-je-souhaite-it
6701353	"The X-Files" Requiem	2000	Italian	it	2016-08-03 19:40:16	751190	srt	1	 The.x-files.s07e22.requiem.part.1.720p.web-dl.re-encode	23.976	7	22	106179	tv	http://www.opensubtitles.org/subtitles/6701353/the-x-files-requiem-it
6701354	"Revenge" Renaissance	2014	Serbian	sr	2016-08-03 19:41:13	3720990	srt	1	 Revenge.S04E11.Epitaph.720p.HDTV.X264-DIMENSION	25.000	4	1	1837642	tv	http://www.opensubtitles.org/subtitles/6701354/revenge-renaissance-sr
6701355	"Devious Maids" I Saw the Shine	2016	Hebrew	he	2016-08-03 19:43:47	5058606	srt	1	 Devious.Maids.S04E08.720p.HDTV.x264-AVS	23.976	4	8	2226342	tv	http://www.opensubtitles.org/subtitles/6701355/devious-maids-i-saw-the-shine-he
6701356	Berserk	1997	Bulgarian	bg	2016-08-03 19:45:58	318871	srt	1	 [a4e]Berserk_08[divx5.05]	23.976	0	0	0	tv	http://www.opensubtitles.org/subtitles/6701356/berserk-bg
6701357	"The Family" Election Day	2016	Czech	cs	2016-08-03 19:49:33	5193722	srt	1	 The.Family.2016.S01E11.WEB-DL.XviD-FUM[ettv].srt	23.976	1	11	4428038	tv	http://www.opensubtitles.org/subtitles/6701357/the-family-election-day-cs
6701358	The Legend of Tarzan	2016	Turkish	tr	2016-08-03 19:51:42	918940	srt	1	 The.Legend.of.Tarzan.2016.HDRip.KORSUB.x264-STUTTERSHI	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701358/the-legend-of-tarzan-tr
6701359	"Black Mirror" Be Right Back	2013	Polish	pl	2016-08-03 19:54:05	2290780	srt	1	 black.mirror.s02e01.dvdrip.xvid-ingot	0.000	2	1	2085059	tv	http://www.opensubtitles.org/subtitles/6701359/black-mirror-be-right-back-pl
6701360	"Voltron: Legendary Defender" The Black Paladin	2016	Serbian	sr	2016-08-03 19:55:12	5798224	srt	1	 Voltron.Legendary.Defender.S01E11.WEB.X264-DEFLATE	23.976	1	11	5580664	tv	http://www.opensubtitles.org/subtitles/6701360/voltron-legendary-defender-the-black-paladin-sr
6701361	"Andromeda" The Dark Backward	2003	Turkish	tr	2016-08-03 19:55:47	796021	srt	1	 Andromeda 312 The Dark Backward	23.976	3	12	213327	tv	http://www.opensubtitles.org/subtitles/6701361/andromeda-the-dark-backward-tr
6701362	"Hell on Wheels" Done	2016	Danish	da	2016-08-03 19:56:34	4257312	srt	1	 Hell.on.Wheels.S05E14.Custom.DKsubs.720p.WEB-DL.x264-SUBSTANCE	23.976	5	14	1699748	tv	http://www.opensubtitles.org/subtitles/6701362/hell-on-wheels-done-da
6701363	Ponyo	2008	Serbian	sr	2016-08-03 19:58:35	876563	srt	1	 Gake no Ue no Ponyo (english sub	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701363/ponyo-sr
6701364	Family Business	1989	English	en	2016-08-03 20:00:41	97328	srt	1	 Family Business (1989) DVDrip [H264]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701364/family-business-en
6701365	Holidays	2016	Turkish	tr	2016-08-03 20:00:42	4419364	srt	1	 Holidays.2016.1080p.BluRay.x264-[YTS.AG]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701365/holidays-tr
6701366	Family Business	1989	English	en	2016-08-03 20:01:00	97328	srt	1	 Family Business (1989) DVDrip [H264]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701366/family-business-en
6701367	"Motive" Natural Selection	2016	English	en	2016-08-03 20:01:21	5347834	srt	1	Motive - 04x11 - Natural Selection.KILLERS	23.976	4	11	2443340	tv	http://www.opensubtitles.org/subtitles/6701367/motive-natural-selection-en
6701368	"Dead of Summer" The Dharma Burns	2016	English	en	2016-08-03 20:01:25	5741446	srt	1	Dead of Summer - 01x06 - The Dharma Bums.FLEET	23.976	1	6	5210998	tv	http://www.opensubtitles.org/subtitles/6701368/dead-of-summer-the-dharma-burns-en
6701369	Greystoke: The Legend of Tarzan, Lord of the Apes	1984	Bulgarian	bg	2016-08-03 20:01:28	87365	srt	1	 The.Legend.of.Tarzan.2016.1080p.HDRip.KORSUB.x264.AAC2.0-STUTTERSHIT	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701369/greystoke-the-legend-of-tarzan-lord-of-the-apes-bg
6701370	"Motive" Natural Selection	2016	English	en	2016-08-03 20:01:38	5347834	srt	1	Motive - 04x11 - Natural Selection.KILLERS	23.976	4	11	2443340	tv	http://www.opensubtitles.org/subtitles/6701370/motive-natural-selection-en
6701371	Viral	2016	Czech	cs	2016-08-03 20:01:58	2597892	srt	1	 Viral.2016.DVDRip.XviD.AC3-EVO	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701371/viral-cs
6701372	Mr. Woodcock	2007	Swedish	sv	2016-08-03 20:02:51	419984	srt	1	Mr.Woodcock.2007.1080p.BluRay.x264.DTS-FGT	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701372/mr-woodcock-sv
6701373	Shelley	2016	Romanian	ro	2016-08-03 20:05:55	5013688	srt	1	Shelley.2016.720p.WEB-DL.XviD.AC3-RARBG	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701373/shelley-ro
6701374	Switchblade Sisters	1975	Greek	el	2016-08-03 20:06:41	73778	srt	1	 Switchblade.Sisters.1975.720p.BluRay.x264-[YTS.AG]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701374/switchblade-sisters-el
6701375	"Major Crimes" Cutting Loose	2014	Romanian	ro	2016-08-03 20:10:14	3859428	srt	1	 Major.Crimes.S03E08.HDTV.XviD-FUM-eng	23.976	3	8	1936532	tv	http://www.opensubtitles.org/subtitles/6701375/major-crimes-cutting-loose-ro
6701376	Edge of Winter	2016	Hebrew	he	2016-08-03 20:10:34	4526546	srt	1	 Edge.of.Winter.2016.1080p.WEB-DL.DD5.1.H264-FGT	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701376/edge-of-winter-he
6701377	"House M.D." It's a Wonderful Lie	2008	Czech	cs	2016-08-03 20:12:32	1172357	srt	1	 House-S04E10(0000241085)	23.976	4	10	412142	tv	http://www.opensubtitles.org/subtitles/6701377/house-m-d-it-s-a-wonderful-lie-cs
6701378	A Hologram for the King	2016	Serbian	sr	2016-08-03 20:13:32	2980210	srt	1	 A Hologram For The King 2016 hrt	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701378/a-hologram-for-the-king-sr
6701379	"Dead of Summer" How to Stay Alive in the Woods	2016	Greek	el	2016-08-03 20:19:38	5721944	srt	1	 Dead.of.Summer.S01E05.WEB-DL.XviD-FUM	23.976	1	5	5210998	tv	http://www.opensubtitles.org/subtitles/6701379/dead-of-summer-how-to-stay-alive-in-the-woods-el
6701380	"The Five" Episode #1.2	2016	Polish	pl	2016-08-03 20:20:30	5026512	sub	1	The.Five.UK.S01E02.720p.BluRay.x264-SHORTBREHD	0.000	1	2	4370528	tv	http://www.opensubtitles.org/subtitles/6701380/the-five-episode-1-2-pl
6701381	"The Five" Episode #1.3	2016	Polish	pl	2016-08-03 20:21:15	5108308	mpl	1	The.Five.UK.S01E03.720p.BluRay.x264-SHORTBREHD	0.000	1	3	4370528	tv	http://www.opensubtitles.org/subtitles/6701381/the-five-episode-1-3-pl
6701382	"The Five" Episode #1.4	2016	Polish	pl	2016-08-03 20:21:56	5006950	mpl	1	The.Five.UK.S01E04.720p.BluRay.x264-SHORTBREHD	0.000	1	4	4370528	tv	http://www.opensubtitles.org/subtitles/6701382/the-five-episode-1-4-pl
6701383	"The Five" Episode #1.5	2016	Polish	pl	2016-08-03 20:22:25	5006952	mpl	1	The.Five.UK.S01E05.720p.BluRay.x264-SHORTBREHD	0.000	1	5	4370528	tv	http://www.opensubtitles.org/subtitles/6701383/the-five-episode-1-5-pl
6701384	"The Five" Episode #1.6	2016	Polish	pl	2016-08-03 20:23:00	5014432	mpl	1	The.Five.UK.S01E06.720p.BluRay.x264-SHORTBREHD	0.000	1	6	4370528	tv	http://www.opensubtitles.org/subtitles/6701384/the-five-episode-1-6-pl
6701385	The Huntsman: Winter's War	2016	Norwegian	no	2016-08-03 20:23:00	2381991	srt	1	 The.Huntsman.Winter's.War.2016.EXTENDED.BluRay	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701385/the-huntsman-winter-s-war-no
6701386	"The Five" Episode #1.8	2016	Polish	pl	2016-08-03 20:23:28	5108312	mpl	1	The.Five.UK.S01E08.720p.BluRay.x264-SHORTBREHD	0.000	1	8	4370528	tv	http://www.opensubtitles.org/subtitles/6701386/the-five-episode-1-8-pl
6701387	"That Winter, the Wind Blows" Episode #1.3	2013	Russian	ru	2016-08-03 20:23:37	4403254	ssa	1	 That winter the wind blows_E03-Bears	29.970	1	3	2806646	tv	http://www.opensubtitles.org/subtitles/6701387/that-winter-the-wind-blows-episode-1-3-ru
6701388	"The Five" Episode #1.9	2016	Polish	pl	2016-08-03 20:23:55	5108314	mpl	1	The.Five.UK.S01E09.720p.BluRay.x264-SHORTBREHD	0.000	1	9	4370528	tv	http://www.opensubtitles.org/subtitles/6701388/the-five-episode-1-9-pl
6701390	Cyrus	2010	Portuguese (BR)	pb	2016-08-03 20:24:22	1336617	srt	1	Cyrus.2010.1080p.BluRay.x264.VPPV	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701390/cyrus-pb
6701389	"The Five" Episode #1.10	2016	Polish	pl	2016-08-03 20:24:22	5006956	mpl	1	The.Five.UK.S01E10.720p.BluRay.x264-SHORTBREHD	0.000	1	10	4370528	tv	http://www.opensubtitles.org/subtitles/6701389/the-five-episode-1-10-pl
6701391	Ghost Ship	2002	Serbian	sr	2016-08-03 20:30:56	288477	srt	1	 Ghost.Ship.2002.720p.BrRip.x264.YIFY	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701391/ghost-ship-sr
6701392	"Warehouse 13" Vendetta	2010	Turkish	tr	2016-08-03 20:31:41	1679521	srt	1	 Warehouse.13.S02E09.DVDRip.XviD-REWARD	23.976	2	9	1132290	tv	http://www.opensubtitles.org/subtitles/6701392/warehouse-13-vendetta-tr
6701393	"Pretty Little Liars" Wanted: Dead or Alive	2016	Bulgarian	bg	2016-08-03 20:35:10	5537924	srt	1	 Pretty Little Liars - 07x06 - Wanted- Dead or Alive.DIMENSION.Bulgarian.HI.C.updated.Addic7ed.com	23.976	7	6	1578873	tv	http://www.opensubtitles.org/subtitles/6701393/pretty-little-liars-wanted-dead-or-alive-bg
6701394	"Sherlock" The Blind Banker	2010	Persian	fa	2016-08-03 20:35:40	1664529	srt	1	 Sherlock.S01E02.[Media-Dl.com]	25.000	1	2	1475582	tv	http://www.opensubtitles.org/subtitles/6701394/sherlock-the-blind-banker-fa
6701395	"Person of Interest" The High Road	2012	Greek	el	2016-08-03 20:35:45	2368860	srt	1	 Person.of.Interest.S02E06.720p.BluRay.x265-HaxxOr	23.976	2	6	1839578	tv	http://www.opensubtitles.org/subtitles/6701395/person-of-interest-the-high-road-el
6701397	Norm of the North	2016	Portuguese (BR)	pb	2016-08-03 20:36:42	1594972	srt	1	 Norm.of.the.North.2016.1080p.BRRip.x264.AAC-ETRG	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701397/norm-of-the-north-pb
6701398	"Star Trek" The Naked Time	1966	Russian	ru	2016-08-03 20:36:52	708473	srt	1	 ST_TOS_1x04_The_Naked_Time(rus)	23.976	1	4	60028	tv	http://www.opensubtitles.org/subtitles/6701398/star-trek-the-naked-time-ru
6701399	"Grey's Anatomy" Walk on Water	2007	Serbian	sr	2016-08-03 20:38:10	940133	srt	1	 Greys.Anatomy.S03E15.480p.WEB.DL.nSD.x264-NhaNc3	0.000	3	15	413573	tv	http://www.opensubtitles.org/subtitles/6701399/grey-s-anatomy-walk-on-water-sr
6701400	Mon roi	2015	Hebrew	he	2016-08-03 20:41:33	3478962	srt	1	 Mon.Roi.2015.FRENCH.BDRip.XViD.AC3-FUNKKY	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701400/mon-roi-he
6701401	"The Tudors" Dissension and Punishment	2009	Greek	el	2016-08-03 20:42:00	1401057	srt	1	 The.Tudors.S03E04.480p.BluRay.x264-Sticky83	24.000	3	3	758790	tv	http://www.opensubtitles.org/subtitles/6701401/the-tudors-dissension-and-punishment-el
6701402	The Legend of Tarzan	2016	Arabic	ar	2016-08-03 20:46:30	918940	srt	1	 The.Legend.of.Tarzan.2016.HC.720p.HDRiP.950MB.ShAaNiG	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701402/the-legend-of-tarzan-ar
6701403	"Serangoon Road" Reach Out	2013	Serbian	sr	2016-08-03 20:46:34	2748458	srt	1	 Serangoon.Road.s01e02.720p.WEB-DL.DD5.1.h264-jAh	25.000	1	2	2699780	tv	http://www.opensubtitles.org/subtitles/6701403/serangoon-road-reach-out-sr
6701404	"Pretty Little Liars" Wanted: Dead or Alive	2016	Czech	cs	2016-08-03 20:47:57	5537924	srt	1	 706 - Pretty Little Liars	23.976	7	6	1578873	tv	http://www.opensubtitles.org/subtitles/6701404/pretty-little-liars-wanted-dead-or-alive-cs
6701405	"The Family" What Took So Long	2016	Czech	cs	2016-08-03 20:48:02	5193720	srt	1	 The.Family.2016.S01E12.WEB-DL.XviD-FUM[ettv].srt	23.976	1	12	4428038	tv	http://www.opensubtitles.org/subtitles/6701405/the-family-what-took-so-long-cs
6701406	Anarchy Parlor	2014	English	en	2016-08-03 20:50:14	2948712	srt	1	Parlor.2015.720p.BluRay.x264-NOSCREENS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701406/anarchy-parlor-en
